date,sales,temperature,website_traffic,stock_price,customer_satisfaction
2020-03-28,606.053996684957,33.803651123005004,5007.098096561467,82.1722982102267,3.7368313270469935
2020-03-29,579.6215088989757,36.11902033097718,4814.817363166611,85.64517497601719,3.9509969276246144
2020-03-30,605.3256100588494,29.49172972999707,4971.767858062192,89.22927090694132,3.5023129499279166
2020-03-31,610.2054120632617,28.97931626891408,4752.9544302881,91.35727006571081,4.334688377124597
2020-04-01,658.6487734777212,25.609994463579095,4629.897089759107,94.08843426492547,4.123227584147574
2020-04-02,623.542414729781,25.864764816348078,4669.543520983514,96.1106841310652,4.3149934698898065
2020-04-03,607.1407885015235,28.86306834736594,4915.838577130136,96.09358771307933,3.787835057247045
2020-04-04,587.5020525897994,31.825624689931225,4503.760527421915,98.38351492883024,4.386731709979551
2020-04-05,514.2781774472115,34.54709473982017,3763.7759121527765,96.20892768264693,4.6173098538683846
2020-04-06,529.0212783448792,25.950694264139976,3565.3353058581247,98.74186634979226,3.939192650462436
2020-04-07,541.9963624212,37.41449595580458,3714.302751783066,96.5701473656258,4.389016140373699
2020-04-08,542.1596121616589,28.5769504874613,4110.721398224438,97.14175393921526,4.265181621054061
2020-04-09,530.3231162292035,29.804304168192367,4174.455422300965,95.23411912699734,3.985005856496588
2020-04-10,459.4327554386271,26.15071750658429,4130.789386820524,95.91574153059263,4.419970599213644
2020-04-11,438.2640172869337,17.7382801982736,4253.36069905882,95.23348818720159,4.514049826196969
2020-04-12,420.97721156140284,34.24949250160507,3705.8588634727134,91.26717840495031,4.251347102204928
2020-04-13,380.69770508359727,33.480356401917064,3519.9458738232584,91.20333462090392,4.627188680854405
2020-04-14,372.45326244964065,28.353467720732617,3596.649937751029,89.05336830594827,4.0811661049196815
2020-04-15,392.4611875902022,30.056135552414975,3842.8599785016418,89.77610329348622,4.134061472602291
2020-04-16,486.5614619704789,32.25907391876114,3897.26493635707,88.73919621686623,4.476716502267333
2020-04-17,495.0669908890751,21.821976201208777,3942.772424640998,88.53591342635212,4.468668982877848
2020-04-18,507.7068738463706,26.94191478314149,3336.898119345547,85.71553247023833,4.332213560462756
2020-04-19,503.73273704021983,33.508133364413595,3031.6949412317554,83.760070141459,4.6470667503323755
2020-04-20,407.52820544435406,23.21216868427547,3014.187849129794,82.22838997772159,4.598582739349293
2020-04-21,405.9224898408057,30.895401094737355,2856.3483282216166,83.51663937565314,4.66888876187094
2020-04-22,408.6400104831075,22.58590443983729,3024.511469033141,86.65406665589852,4.475068126439094
2020-04-23,531.4942453444993,31.639389222547425,3270.252265687286,85.04372315241275,4.620211467105215
2020-04-24,521.5545366631987,29.064699810443518,3240.3617114584936,87.41474633709372,4.408130887078137
2020-04-25,536.2965489731944,21.10017718106639,3166.245631044954,83.50054706419589,4.903167614523424
2020-04-26,534.2120106896734,34.92974307322802,2800.1456223410096,81.72657115354654,4.322638709113601
2020-04-27,475.41566742022025,25.360600139256604,2650.6145317889464,80.58581210709758,4.896587744039239
2020-04-28,532.1809825664825,24.907130722277188,2811.2770516495493,78.78603777429952,4.470569516701276
2020-04-29,569.3885357955503,29.883419212449645,2999.03794033684,76.61298575601455,4.174294845235836
2020-04-30,608.5378772149048,34.54330878687893,3038.097982917659,78.47854203437892,4.70662857198994
2020-05-01,562.6532102119571,23.637954092201234,3121.5605497185784,79.08996509301201,4.439699063956512
2020-05-02,632.3647162257917,28.939820529738974,3156.27367323305,80.84290064951243,4.564230196479408
2020-05-03,561.8311651711734,30.687304199151132,2572.7319218705325,83.12908906783883,4.616343596447216
2020-05-04,590.7203642413485,31.918018609846353,2696.3379002488573,84.43712092010851,4.4149202960585034
2020-05-05,699.7769666351262,29.241462570572494,2667.7062384553997,86.36705016394447,4.202945635880707
2020-05-06,649.7715863438555,26.42840279182248,2909.1705215970524,86.65314115401353,4.489035301680087
2020-05-07,620.9658924998172,24.02742941121556,3304.986202819705,84.49648127276762,4.265110733607521
2020-05-08,625.4455554979506,28.49551887844132,3069.2707493163707,86.61210963440922,4.3719073451146295
2020-05-09,599.7569186652242,22.601133577898125,2819.17371421801,85.21655847348137,3.7726222067796082
2020-05-10,521.6970966767225,13.249746133314108,2587.9104793958445,82.92021031340295,4.260406415064805
2020-05-11,524.5869547314402,29.931639434458745,2322.950940558105,81.9499716702589,4.010101512879493
2020-05-12,470.92199761631,32.1585603333364,2708.557541668225,79.34755196574129,4.434617772844586
2020-05-13,494.04052988514235,15.712006097610892,2693.569419396473,77.60744815567907,4.194204020057852
2020-05-14,447.49707733928153,22.363566584936272,2738.8263599927045,77.3014312375158,4.082849786041923
2020-05-15,524.410574752053,30.39134684589086,2818.32345225606,76.95855626191924,4.097261998670044
2020-05-16,484.65387811471487,37.464246485318114,2469.684712427987,74.1233376749792,3.7654335925525935
2020-05-17,467.94613712599187,27.15980463944882,2216.9950744297125,72.1538021677915,4.255064787625578
2020-05-18,508.00687883346535,23.292797562724104,2172.276892066895,73.39722513124863,4.294318238274501
2020-05-19,445.83827214126944,25.89325188924596,2144.3240971331497,73.6132275007919,3.9407640242011435
2020-05-20,456.57579160830187,33.55502073787626,2282.0130218467666,77.14895468795376,4.147070642051894
2020-05-21,521.2875539722008,23.321742676468176,2332.5128958506975,79.08405547288324,3.682802038727594
2020-05-22,440.25831004551344,22.42458709911437,2068.2381199573047,81.15531471463751,3.6058415053620587
2020-05-23,448.82540804009216,23.873910535048182,2024.3479276122987,78.37957761372591,3.743225317629182
2020-05-24,461.14563702088805,21.386202958339716,2201.7810462947255,80.12462521235835,3.7930955815273437
2020-05-25,499.5537537728333,26.6295922122232,2097.2525378385594,80.44356717151811,3.5998088589081068
2020-05-26,437.0142776823067,34.001244815272536,2180.924647230825,79.95600645597683,3.760224452844198
2020-05-27,370.29079780868545,27.35311904462339,2475.835494747806,81.0688350029665,3.6897054836759855
2020-05-28,395.678725814823,24.33412511347033,2378.335691932071,83.86450111827283,3.406333268138428
2020-05-29,409.81051828300605,23.99334804082879,2757.457909500752,85.86028906157145,3.689239817212824
2020-05-30,421.609641281364,17.49134643813605,2689.7148341724624,85.14289991297613,3.739692946612085
2020-05-31,438.19866889890875,29.576172795894323,2842.5327183432573,87.66737619425015,3.584896840368495
2020-06-01,403.45640394148035,24.623232149393747,2587.7172846256067,87.38632587138844,3.7669376933689454
2020-06-02,414.32063348267627,23.960327503133772,2989.9489550799285,88.72493515540039,3.280990983153033
2020-06-03,428.2185971758691,40.67713291596294,3301.346350380494,88.89503288637071,3.6084422212883718
2020-06-04,391.7383855662805,26.052831476913017,3568.32066404457,89.07170327443468,3.273539982214541
2020-06-05,484.25771566562014,20.64623259302903,3653.7448408579585,91.02934478706929,3.2799227806692457
2020-06-06,507.1734394921624,22.118215418667827,3495.830282630218,89.1662842428031,3.374118419742894
2020-06-07,446.82604557433336,29.83578813413999,3562.3831186779653,93.05667439135696,3.311892549775603
2020-06-08,478.86544189806716,24.502254819253487,3482.246258034723,89.19717535740237,3.3931398885676356
2020-06-09,429.33724281407603,16.585689760452816,3127.451603260051,87.57668442833908,3.464766061351658
2020-06-10,467.8917612774888,28.213281980173694,3060.380607412254,87.70270531668734,3.6822830341282784
2020-06-11,525.0164693249072,20.115402699012368,3179.577753467311,88.09453578363336,3.4602399341112826
2020-06-12,483.17216188501163,32.66057370333303,3280.1968360431842,86.98834129640657,3.219282931362687
2020-06-13,530.5258962827926,28.531310737931513,3160.6703036503523,85.87943512911332,3.7786165461494483
2020-06-14,550.3452315465007,20.730518714441153,3230.9109659620626,85.66097684567976,3.3995692713847725
2020-06-15,590.6241323425114,29.207388560667724,2732.481758541482,84.15927943667555,3.5737371283015533
2020-06-16,684.6355223516483,22.975932479917088,2799.8186317852733,85.95151719125515,3.6953019245847814
2020-06-17,671.5339509391513,26.734090180420452,2592.5890832014466,86.72497237363503,3.6683496709418595
2020-06-18,633.0113172087605,24.726720788778497,2900.897838791886,87.69382320972167,3.871506724274796
2020-06-19,587.6963579879437,17.903425879443596,2920.6253818462455,85.14710687144562,3.7744068238352826
2020-06-20,546.0634424573607,18.748979736348456,2896.338541638216,84.56317446008065,3.533845457914342
2020-06-21,541.3630417832549,26.94746994516143,2550.0084538732413,83.74491566727363,4.170752802681729
2020-06-22,557.5726618847348,19.954193468852466,2697.692605591938,81.7337129158947,3.8041309112747013
2020-06-23,570.5568110503036,19.439749652988766,2944.656824346464,82.67136817915184,3.7671636331377982
2020-06-24,611.06342252874,16.511868877779047,3217.7319814424445,82.02123222614576,4.021775012948279
2020-06-25,610.8590586060911,23.234585399184255,3348.1948285633634,83.94644277738145,3.912071511277514
2020-06-26,682.6796495987321,31.257992094387717,3502.785571565152,82.58285751751743,3.9758897931789856
2020-06-27,668.5892944076476,15.436200221063267,3253.1982233548288,86.92618178928444,4.428850249240105
2020-06-28,803.7390926437449,20.723230057021723,3250.755859511949,86.12764123339049,3.910097477476928
2020-06-29,834.1629078139322,27.491325107122453,3472.443203763881,87.60580436188016,3.9364478211965204
2020-06-30,790.4448403542482,19.859977446042752,3725.184601702475,90.2290814367451,4.058193939274555
2020-07-01,736.0396432842704,22.347928950135557,3735.6304042345964,90.08192533763508,4.28388973759624
2020-07-02,759.3025643575608,14.601962390378723,3964.2801641828273,92.69210567058433,3.8026490393707992
2020-07-03,747.268852924346,21.883351083766918,3744.2711413738566,91.01053634090812,3.7447074996131975
2020-07-04,782.1086879900807,18.634056344931953,3750.540368996141,94.52917463080846,4.0535870175388045
2020-07-05,804.9110170006949,24.326517204741386,3667.107555921627,94.98262872329356,3.8765837297260424
2020-07-06,800.4109112744677,25.163065465489122,3184.935453402337,94.0071328027214,4.1497695118878175
2020-07-07,757.2137118418606,32.00245071192107,2991.1979705626227,93.40876925786652,4.365459571342461
2020-07-08,680.6152377423427,21.781575794850934,3090.9364877074786,94.80928090128637,4.115742853435784
2020-07-09,657.4350316224474,20.341499808385024,3187.1308347729178,93.21521475503191,4.036028489487001
2020-07-10,699.4024203652563,19.513929538687936,2983.8547336319148,91.10209648465114,4.361196617572568
2020-07-11,709.2567167708343,16.606098406561394,2953.4416448894995,89.88222542355906,4.544081109661731
2020-07-12,646.1217991958827,19.89475336005283,2830.18287103058,86.62305815193575,4.055010689100039
2020-07-13,653.9355302850411,16.55626405136909,2683.120210022021,89.27002120652922,4.5785652659387175
2020-07-14,672.3589979891718,18.70709572695011,2570.581195933103,87.09767357001097,4.596473942639884
2020-07-15,627.3268884395744,24.28493097573368,2936.688917710024,87.72134868828297,4.640214043580909
2020-07-16,634.1773182243346,12.497065368792441,3424.1366368212884,87.14616409428831,4.70728797025773
2020-07-17,636.2555885342811,23.062737878365155,3366.0436259947414,84.271852947241,4.9159310430795
2020-07-18,578.2788145191895,23.783268584707166,3135.401407950924,83.48314566289093,4.413929453414187
2020-07-19,595.34407533289,16.442529172309705,3060.0894453863016,84.43674832997719,4.514318192521675
2020-07-20,622.5635905681848,6.259655095598761,2880.2747348240505,83.63507009725102,4.413973261034531
2020-07-21,675.9010806625136,13.666805242282535,2891.0145806341625,85.80396909358747,4.50009078246071
2020-07-22,727.7809917419486,23.028849606098213,3195.311507472702,87.8469998791512,4.80627008463681
2020-07-23,658.0924524411422,16.268522381207916,2969.806586464849,89.90215648383345,4.2282580508980026
2020-07-24,610.4014887216762,11.2264091864858,3272.0863373781426,89.40799850184104,4.320193942072989
2020-07-25,635.3591365094842,13.540222627294247,3178.4136076311615,87.86271649781327,4.7605840504389105
2020-07-26,660.2601499471368,20.109540544366553,2922.561483071703,87.41233915301228,4.679535559527995
2020-07-27,685.2303152047426,18.483664441311355,2796.505817614554,88.71006408042912,4.390965597919978
2020-07-28,877.0909675184316,14.400151660646577,2827.6109745614194,90.79576226878405,4.620277423373728
2020-07-29,904.8660975951917,13.60681100584197,2637.73701036604,87.49217791335191,4.501255870390626
2020-07-30,960.8817388959513,13.32961417804225,3093.090952350292,88.51550996421722,4.714573708077718
2020-07-31,1007.8261670988703,10.525222006420586,3139.9753647471744,89.82581317615379,4.408907295568715
2020-08-01,1039.647274347306,23.06446031288945,3120.3669562237988,90.17596770960606,4.576698835513214
2020-08-02,1023.1427832367847,13.227773743784775,3137.1234146915854,93.5353132535624,4.875731567328023
2020-08-03,1060.3578614041442,20.778492122508148,2824.6820885666684,94.99327629359937,4.441013635852763
2020-08-04,1020.9910811583297,22.154175874205748,2957.9957543164714,98.03881567231475,4.303758259305205
2020-08-05,1008.4327096278528,19.39566186663804,3060.8338326303174,97.82422152697987,4.409449029160799
2020-08-06,983.4553819616904,12.104175757366514,3386.5542841672222,99.69917651199374,4.161679609752169
2020-08-07,986.848439711599,16.140797928758314,2999.7280860396845,102.75198240568318,4.680961862642846
2020-08-08,1101.889427498652,13.862781335796193,2871.7003913785784,104.95021374167492,4.207024279202031
2020-08-09,1007.8431410321444,9.328644696716081,2577.582764574759,102.15152766328224,4.083232013863396
2020-08-10,1041.4822398192446,15.334168262649671,2555.8265200887395,100.86737764227287,3.9368180444048724
2020-08-11,960.1818513277256,7.684253911835352,2688.454643505139,99.2718051852899,4.289030588801321
2020-08-12,935.9301758396279,19.38683337021697,2703.2957610343383,99.25618949415235,4.20831571943761
2020-08-13,989.7323303377736,10.996274871372703,2717.2272846927353,99.58933815009266,3.9005291257171812
2020-08-14,992.3108540293729,14.198064184594037,2733.713496924031,96.87199434795238,4.080412032152423
2020-08-15,937.7982242624093,14.48362708886094,2446.1762168481405,96.01354661449605,3.628702255877397
2020-08-16,901.4179196384009,11.649639030407839,2441.019460291539,91.0684489041004,3.933038269605752
2020-08-17,934.7931419066955,15.756699870616758,2258.9691855891956,93.17554104977958,3.9527325925068406
2020-08-18,897.6807783003125,10.3299061760225,1716.1908276676263,91.53638967689095,4.170455890249011
2020-08-19,907.9204849413057,16.944266378800265,1797.59271283687,91.22296199402638,3.642467917916361
2020-08-20,909.6268361023258,5.743433323446173,1746.2502451616808,90.38633567068464,3.5095936928465896
2020-08-21,876.4857294591083,12.99301176982663,1458.6143680122523,92.67839082071148,3.555954775698389
2020-08-22,983.1331624965496,21.94580458162102,1102.9202057548828,87.22070483328233,3.4387936737907796
2020-08-23,1014.2908229268664,7.1418448261849825,951.2484044744547,87.61263971118407,3.9459376667085277
2020-08-24,912.5070431587911,8.64944650954959,1108.7677355112478,88.01540508772392,3.9623986737753096
2020-08-25,921.3149047703461,14.504739785085128,1210.0239162270004,87.88493017846513,3.6924709028510683
2020-08-26,887.722676275678,12.732528395238832,1245.0895350774558,92.24262631581976,3.8502536123336686
2020-08-27,929.8535356515896,13.489608509128702,1492.6366706052033,91.46209215939844,3.6122728898385263
2020-08-28,889.7489346952182,14.086680856551952,1439.437894504169,94.04524296795852,3.547964968567628
2020-08-29,883.5459337251518,14.721116769278215,1192.308986058683,95.79730699945952,3.4839954530396637
2020-08-30,908.3416420543365,17.00527751228285,787.8829567650638,99.31447026582076,3.4743298744410933
2020-08-31,951.1884038478383,13.417672004143448,329.30836080186805,98.88533514234912,3.214911430590617
2020-09-01,890.7453739620792,10.07664853981407,289.942905432737,98.19619521002619,3.56770308958347
2020-09-02,873.605017906821,14.562746466278298,477.91989991036695,101.00273791651621,3.4995293414510877
2020-09-03,849.4554964159753,20.618836448181145,614.9614624009957,102.27853609573002,3.651811197131438
2020-09-04,816.3999363820188,10.378438360738045,570.3873627542861,99.4059882977421,3.519009285778174
2020-09-05,904.296822816585,6.0937954533999505,273.0293160020778,98.32737826881556,3.467763846176634
2020-09-06,924.1834669761561,16.4293570454927,221.12505869204998,98.8828166811461,3.328500446314337
2020-09-07,860.790319461145,10.222257919638075,-150.51015991012235,100.13318956168568,3.522026770858248
2020-09-08,906.3480620071988,-0.10625495200111601,43.314708801330596,98.16032536376454,3.662499583025234
2020-09-09,1012.1342114155862,14.929869075372313,-0.7623984904102499,91.55501551820606,3.295803943635651
2020-09-10,1063.449603680271,7.9545456072760725,5.116850532592281,91.69621884359677,3.553902823452754
2020-09-11,987.1871155278209,10.11972215457499,-249.62090164778644,88.26145270241861,3.597211567156313
2020-09-12,962.6953900534206,12.176285852723357,-458.1101656377658,83.18721665208498,3.423374341384128
2020-09-13,1025.774976681838,11.415688432590878,-436.60116958919207,76.48300634802793,3.4679099527408788
2020-09-14,990.1396623830565,13.960080915822234,-441.68438651325505,77.11684330713321,3.6521167929498817
2020-09-15,1012.0929972115254,8.187862661509296,-207.3806781648932,76.46883516185977,3.4017433836027777
2020-09-16,1050.6013381599964,12.886151160639773,53.41412751549644,75.24072453451066,3.722655557820379
2020-09-17,1004.0457939008425,8.981084645789803,-10.953541696966482,77.40437036890097,3.49953532042489
2020-09-18,1000.874908397587,13.933946898113833,-38.49210061971772,78.25386417239353,3.9186781124604066
2020-09-19,838.6313843434773,13.280700503610367,-302.74076105606514,81.26913736247175,4.202605916961058
2020-09-20,787.2463592600382,5.493540969977202,-210.1792758952791,78.48366641813776,3.593112858266691
2020-09-21,774.4668717911878,15.570429081236856,-557.7458397933946,78.63189206559544,3.9034732509370347
2020-09-22,711.9412406795198,7.433406872106357,-340.3870159728163,75.82362087825298,3.6836415473607613
2020-09-23,793.4399821880459,14.12914835147118,-5.4299454574537975,75.97925910607727,4.070372156851057
2020-09-24,721.8257740263164,11.90386807433256,516.8603913793686,76.2588252644685,3.6429924727740763
2020-09-25,699.731126599803,19.239865272968636,473.5423587962289,78.417295585078,4.026530801205508
2020-09-26,706.190475931434,8.916081070599038,507.79795609941084,79.50254810865201,3.790523969750067
2020-09-27,778.1912274291785,8.274244410755092,790.5748277601579,81.78892083930064,3.9586030821803257
2020-09-28,706.3499921342245,9.914104814711003,558.8376577605629,84.23535955966722,3.8286731818426
2020-09-29,764.4748514868563,8.488638278955053,290.44889419685046,89.53934167572373,4.234056644659184
2020-09-30,764.9679856394666,14.000542923162872,70.81318390890337,89.81399141123485,3.9365597745209624
2020-10-01,715.8888490329964,1.9185395604551587,369.7218861747742,88.7087438758267,4.248211529774865
2020-10-02,739.005134633975,4.7339028844693205,31.711130505816016,89.81531399799472,4.102190466010367
2020-10-03,748.9840439496588,4.6684852797072,-150.96151469462018,88.63590950626923,4.180473847178127
2020-10-04,719.0139295959251,14.767183748312236,-237.05237293384963,91.81715793850789,4.264286962872971
2020-10-05,722.5595562477965,18.579817131828072,-308.2261001807216,91.25072186061743,4.112594697784833
2020-10-06,703.3641752527573,9.518563945840851,-184.5178414011295,89.90224222950387,4.335966048854414
2020-10-07,709.125096977981,9.213712315110426,16.306426252645764,88.53445522464804,4.627460717714151
2020-10-08,742.3314155778344,10.428038721386583,428.4458854089298,89.3568871800561,4.191710228062955
2020-10-09,821.746742101631,15.91006656216742,276.60189520393214,88.26459534766852,4.605934441393465
2020-10-10,759.9851197949569,5.489739905107266,32.99403289937189,86.07601866132438,4.693624903500917
2020-10-11,866.7805698098648,11.347106746153003,-295.0913518018149,88.41259773528124,4.251287788471911
2020-10-12,769.334547157764,15.062923446196054,-237.2618240421483,85.66069959986895,4.142001780874109
2020-10-13,761.9181988442823,12.726987434642657,-18.5628204203756,84.69227329384613,4.509789203183937
2020-10-14,791.521453485173,11.20690353126951,228.0485399369255,85.00276083577641,4.354110422730019
2020-10-15,805.7728735379703,15.304591244320637,621.1135698085218,80.83484756885889,4.849248901980177
2020-10-16,774.8540967567732,-3.1735608415447363,424.12468227600516,81.01857070574614,4.492109371237964
2020-10-17,764.6784919280371,13.77807875893153,649.3606699733841,78.29395246325004,4.331963994899068
2020-10-18,740.2731930591152,7.167273318443822,780.4548986688086,79.51436246236445,4.267829045481794
